"task_id","run_tag","n","obs_count","obs_count_mode","y_mode","score_dist","x_noise_dist","method","n_reps","n_success","mean_pred_mse","sd_pred_mse","u_min","u_q25","u_median","u_q75","u_max","mean_runtime_seconds","total_runtime_seconds"
45,"n_100_obs_10_obsmode_fixed_ymode_flr_square_score_gamma_xnoise_t3_method_in",100,10,"fixed","flr_square","gamma","t3","in",50,50,5.22067598650455,2.90660443065243,-12.4792375558841,0.232590203234461,0.812450730688383,1.57478022153743,14.4744162256185,212.94806,10647.403
43,"n_100_obs_10_obsmode_fixed_ymode_flr_linear_score_gamma_xnoise_t3_method_in",100,10,"fixed","flr_linear","gamma","t3","in",50,50,0.625304389221342,0.0775712403826699,-5.18472303921187,-0.623675831592181,-0.116914807453821,0.505948160249749,6.56407970111089,241.89808,12094.904
39,"n_100_obs_10_obsmode_fixed_ymode_flr_square_score_t5_xnoise_t3_method_in",100,10,"fixed","flr_square","t5","t3","in",50,50,13.4033413957984,47.9544335896064,-22.4760217485592,0.730310543164471,1.05456201427356,1.34243061993277,9.70238246658733,259.29504,12964.752
57,"n_100_obs_10_obsmode_fixed_ymode_flr_square_score_laplace_xnoise_gamma_method_in",100,10,"fixed","flr_square","laplace","gamma","in",50,50,13.0877889988142,6.41813966355452,-13.489854893676,1.02820834763707,1.45903333902935,1.89545011357483,14.0269459062123,207.5948,10379.74
59,"n_100_obs_10_obsmode_fixed_ymode_flr_cube_score_laplace_xnoise_gamma_method_in",100,10,"fixed","flr_cube","laplace","gamma","in",50,50,13.307114592052,6.49253716344706,-16.0125400024278,0.721661528165324,1.4205718443841,2.18646829959292,21.1312157163096,208.12318,10406.159
37,"n_100_obs_10_obsmode_fixed_ymode_flr_linear_score_t5_xnoise_t3_method_in",100,10,"fixed","flr_linear","t5","t3","in",50,50,0.619609667851283,0.10405299035371,-19.2008072419681,-0.58665654598204,-0.00394961793412309,0.549420032558571,8.55606335995212,274.95802,13747.901
41,"n_100_obs_10_obsmode_fixed_ymode_flr_cube_score_t5_xnoise_t3_method_in",100,10,"fixed","flr_cube","t5","t3","in",50,50,13.8753647739611,47.8203435180437,-40.6631505140294,0.497764491242721,1.02077972659839,1.54329009018539,11.5677872319327,275.56926,13778.463
51,"n_100_obs_10_obsmode_fixed_ymode_flr_square_score_gaussian_xnoise_gamma_method_in",100,10,"fixed","flr_square","gaussian","gamma","in",50,50,2.89790200024884,0.895226375026128,-4.57156598100725,0.818001799318014,1.04643303984587,1.30273513126633,10.1259985777443,246.51072,12325.536
53,"n_100_obs_10_obsmode_fixed_ymode_flr_cube_score_gaussian_xnoise_gamma_method_in",100,10,"fixed","flr_cube","gaussian","gamma","in",50,50,3.05599082251273,0.908874128393151,-5.33889057540525,0.327904560494369,1.09931853486425,1.82129423989793,7.32986379385398,241.75854,12087.927
61,"n_100_obs_10_obsmode_fixed_ymode_flr_linear_score_t5_xnoise_gamma_method_in",100,10,"fixed","flr_linear","t5","gamma","in",50,50,0.408848141506627,0.0692805279365027,-8.28238705987272,-0.647803372472388,0.028874113093133,0.715036993026797,9.45790773528961,216.67438,10833.719
