"task_id","run_tag","n","obs_count","obs_count_mode","y_mode","score_dist","x_noise_dist","method","n_reps","n_success","mean_pred_mse","sd_pred_mse","u_min","u_q25","u_median","u_q75","u_max","mean_runtime_seconds","total_runtime_seconds"
3,"n_50_obs_60_obsmode_fixed_ymode_flr_linear_score_gaussian_xnoise_gaussian_method_pace_rkhs",50,60,"fixed","flr_linear","gaussian","gaussian","pace_rkhs",50,50,0.355086770198231,0.0727222411776588,-2.79681313961431,-0.703494918415095,0.022596207113818,0.741333164052159,2.47113373754128,47.514,2375.7
15,"n_50_obs_60_obsmode_fixed_ymode_flr_linear_score_gaussian_xnoise_t3_method_pace_rkhs",50,60,"fixed","flr_linear","gaussian","t3","pace_rkhs",50,50,0.432449984866872,0.0856422637903842,-2.74694562849755,-0.76196134711644,-0.00184555370332268,0.732686899336643,2.64150273532995,49.17896,2458.948
19,"n_50_obs_60_obsmode_fixed_ymode_flr_square_score_gaussian_xnoise_t3_method_pace_rkhs",50,60,"fixed","flr_square","gaussian","t3","pace_rkhs",50,50,1.04599126666469,0.377240016166545,-1.13174548592495,0.276543407124512,0.769378099450714,1.60319079528895,7.7018779146098,42.19702,2109.851
23,"n_50_obs_60_obsmode_fixed_ymode_flr_cube_score_gaussian_xnoise_t3_method_pace_rkhs",50,60,"fixed","flr_cube","gaussian","t3","pace_rkhs",50,50,1.19260365038407,0.491781805505618,-1.9440289169496,0.0446998901495386,0.602294746732428,1.66470182020101,10.5330047103911,43.14952,2157.476
7,"n_50_obs_60_obsmode_fixed_ymode_flr_square_score_gaussian_xnoise_gaussian_method_pace_rkhs",50,60,"fixed","flr_square","gaussian","gaussian","pace_rkhs",50,50,0.599733906602616,0.222249507723248,-1.16905668147288,0.17402323534128,0.644304875405158,1.56106030364934,9.2593148106846,54.5378,2726.89
35,"n_50_obs_60_obsmode_fixed_ymode_flr_cube_score_gaussian_xnoise_gamma_method_pace_rkhs",50,60,"fixed","flr_cube","gaussian","gamma","pace_rkhs",50,50,0.784232559942616,0.493059825316569,-1.43038396494403,-0.0227031873429904,0.5255472713153,1.68788984804988,12.3935847600785,40.89912,2044.956
27,"n_50_obs_60_obsmode_fixed_ymode_flr_linear_score_gaussian_xnoise_gamma_method_pace_rkhs",50,60,"fixed","flr_linear","gaussian","gamma","pace_rkhs",50,50,0.370451608607345,0.0875429532920192,-2.66564203564202,-0.720811876323155,0.028552971890269,0.744661225792809,3.27864488715666,54.19082,2709.541
24,"n_100_obs_60_obsmode_fixed_ymode_flr_cube_score_gaussian_xnoise_t3_method_pace_rkhs",100,60,"fixed","flr_cube","gaussian","t3","pace_rkhs",50,50,0.958191802076424,0.24628128659982,-1.25886651705544,-0.014671728266396,0.500247809855704,1.58914282712921,12.8000868200059,81.86634,4093.317
31,"n_50_obs_60_obsmode_fixed_ymode_flr_square_score_gaussian_xnoise_gamma_method_pace_rkhs",50,60,"fixed","flr_square","gaussian","gamma","pace_rkhs",50,50,0.751179567661762,0.45850946986339,-0.970964036351445,0.178602141552736,0.682932986978361,1.59529406370707,9.77654689343227,81.72964,4086.482
20,"n_100_obs_60_obsmode_fixed_ymode_flr_square_score_gaussian_xnoise_t3_method_pace_rkhs",100,60,"fixed","flr_square","gaussian","t3","pace_rkhs",50,50,0.874462073888046,0.246976947964296,-1.1221001168697,0.175543443808807,0.627981525045473,1.52451197241747,14.4835662513221,97.8108,4890.54
12,"n_100_obs_60_obsmode_fixed_ymode_flr_cube_score_gaussian_xnoise_gaussian_method_pace_rkhs",100,60,"fixed","flr_cube","gaussian","gaussian","pace_rkhs",50,50,0.513785794598027,0.153103643396182,-1.37339624153985,-0.0531040112191487,0.431938714751793,1.50334965478734,11.3604276260204,106.38074,5319.037
8,"n_100_obs_60_obsmode_fixed_ymode_flr_square_score_gaussian_xnoise_gaussian_method_pace_rkhs",100,60,"fixed","flr_square","gaussian","gaussian","pace_rkhs",50,50,0.493455658714255,0.13874936804266,-1.10310845997667,0.14322433257218,0.577780572752725,1.49859184358127,9.56334828645564,107.78188,5389.094
32,"n_100_obs_60_obsmode_fixed_ymode_flr_square_score_gaussian_xnoise_gamma_method_pace_rkhs",100,60,"fixed","flr_square","gaussian","gamma","pace_rkhs",50,50,0.517208061179783,0.230840227720835,-0.950069987994748,0.124183080557724,0.559221792407402,1.52241889811855,10.9172816641805,95.15744,4757.872
4,"n_100_obs_60_obsmode_fixed_ymode_flr_linear_score_gaussian_xnoise_gaussian_method_pace_rkhs",100,60,"fixed","flr_linear","gaussian","gaussian","pace_rkhs",50,50,0.328162844142293,0.044660831837539,-3.81578879497349,-0.699028450488556,0.00937983962694775,0.683346675523471,3.19528591637514,121.97134,6098.567
36,"n_100_obs_60_obsmode_fixed_ymode_flr_cube_score_gaussian_xnoise_gamma_method_pace_rkhs",100,60,"fixed","flr_cube","gaussian","gamma","pace_rkhs",50,50,0.524778740769947,0.229595792495833,-1.18368474991299,-0.0603948931876302,0.431964588105981,1.51148346597537,13.9182059722503,105.12676,5256.338
16,"n_100_obs_60_obsmode_fixed_ymode_flr_linear_score_gaussian_xnoise_t3_method_pace_rkhs",100,60,"fixed","flr_linear","gaussian","t3","pace_rkhs",50,50,0.391886984165483,0.0545468685090644,-3.21669587136704,-0.69498467850331,-0.00198789919585645,0.683509613857728,3.513594515548,135.79216,6789.608
28,"n_100_obs_60_obsmode_fixed_ymode_flr_linear_score_gaussian_xnoise_gamma_method_pace_rkhs",100,60,"fixed","flr_linear","gaussian","gamma","pace_rkhs",50,50,0.320588714002162,0.0455353396661885,-3.26468401781502,-0.726844712514796,-0.0099759842900824,0.67642080255188,3.53667066777219,164.5088,8225.44000000001
