"task_id","run_tag","n","obs_count","obs_count_mode","y_mode","score_dist","x_noise_dist","method","n_reps","n_success","mean_pred_mse","sd_pred_mse","u_min","u_q25","u_median","u_q75","u_max","mean_runtime_seconds","total_runtime_seconds"
53,"n_100_obs_10_obsmode_fixed_ymode_flr_cube_score_gaussian_xnoise_gamma_method_pace",100,10,"fixed","flr_cube","gaussian","gamma","pace",50,50,2.90985602435167,0.744808910552486,-4.55543445615403,0.421573600610765,1.07507584519844,1.72342861770009,6.57106048987752,165.21478,8260.739
57,"n_100_obs_10_obsmode_fixed_ymode_flr_square_score_laplace_xnoise_gamma_method_pace",100,10,"fixed","flr_square","laplace","gamma","pace",50,50,12.348251256597,6.50103588594119,-8.27331502273884,1.06607802690184,1.47027943430838,1.90494954844191,13.062090721444,170.02282,8501.141
55,"n_100_obs_10_obsmode_fixed_ymode_flr_linear_score_laplace_xnoise_gamma_method_pace",100,10,"fixed","flr_linear","laplace","gamma","pace",50,50,0.408870758957552,0.0559354264448398,-6.78507201202965,-0.611173610669955,-0.00918515967434608,0.613755796293955,8.33051855634396,170.18368,8509.184
49,"n_100_obs_10_obsmode_fixed_ymode_flr_linear_score_gaussian_xnoise_gamma_method_pace",100,10,"fixed","flr_linear","gaussian","gamma","pace",50,50,0.366792734371356,0.0442212746820687,-4.20701572898766,-0.678633192169734,0.0170333480099383,0.684764717102393,4.43204717004536,180.46034,9023.017
61,"n_100_obs_10_obsmode_fixed_ymode_flr_linear_score_t5_xnoise_gamma_method_pace",100,10,"fixed","flr_linear","t5","gamma","pace",50,50,0.358514400177816,0.0422668169037245,-7.26620667197744,-0.554386139754378,0.0263724685297294,0.610374967585882,7.25474029884798,191.38122,9569.061
43,"n_100_obs_10_obsmode_fixed_ymode_flr_linear_score_gamma_xnoise_t3_method_pace",100,10,"fixed","flr_linear","gamma","t3","pace",50,50,0.646011549943417,0.119361141767801,-7.66115909680114,-0.469557330213532,-0.0789022897218708,0.389007081488716,6.04764565921948,204.83336,10241.668
37,"n_100_obs_10_obsmode_fixed_ymode_flr_linear_score_t5_xnoise_t3_method_pace",100,10,"fixed","flr_linear","t5","t3","pace",50,50,0.624238432971326,0.149007250125304,-16.0374370441662,-0.466142252896806,0.00977905970018398,0.439164745083033,7.16062023212833,204.97204,10248.602
45,"n_100_obs_10_obsmode_fixed_ymode_flr_square_score_gamma_xnoise_t3_method_pace",100,10,"fixed","flr_square","gamma","t3","pace",50,50,4.82530261759003,2.63019913276857,-13.304967158238,0.422235624868782,0.832656627909649,1.4681831587488,11.7057871231566,209.85338,10492.669
41,"n_100_obs_10_obsmode_fixed_ymode_flr_cube_score_t5_xnoise_t3_method_pace",100,10,"fixed","flr_cube","t5","t3","pace",50,50,13.1536393674295,44.1106541002574,-30.8245371979765,0.605118149176037,1.03246666099776,1.48018875352195,11.0942206794005,211.36392,10568.196
39,"n_100_obs_10_obsmode_fixed_ymode_flr_square_score_t5_xnoise_t3_method_pace",100,10,"fixed","flr_square","t5","t3","pace",50,50,12.9208921492648,45.7777899634626,-16.643957128135,0.780101867636985,1.05491008812191,1.3197312027783,6.80069202321909,217.42398,10871.199
51,"n_100_obs_10_obsmode_fixed_ymode_flr_square_score_gaussian_xnoise_gamma_method_pace",100,10,"fixed","flr_square","gaussian","gamma","pace",50,50,2.79630102096916,0.748401212743892,-2.7273481015948,0.83681625215688,1.03870747435575,1.27817919605363,3.94155734561114,222.09028,11104.514
47,"n_100_obs_10_obsmode_fixed_ymode_flr_cube_score_gamma_xnoise_t3_method_pace",100,10,"fixed","flr_cube","gamma","t3","pace",50,50,6.32050778423498,3.06112523471497,-21.485093070715,-0.0638046388393526,0.77640132416872,1.87185672658181,17.4941526321144,239.14068,11957.034
63,"n_100_obs_10_obsmode_fixed_ymode_flr_square_score_t5_xnoise_gamma_method_pace",100,10,"fixed","flr_square","t5","gamma","pace",50,50,5.97478697249839,4.82762717994615,-10.2654749640544,0.732532880599053,1.04211902398168,1.35720681542956,11.4690054759017,232.24368,11612.184
65,"n_100_obs_10_obsmode_fixed_ymode_flr_cube_score_t5_xnoise_gamma_method_pace",100,10,"fixed","flr_cube","t5","gamma","pace",50,50,6.16101020607103,4.88775328981295,-17.0976786634238,0.536315558687723,1.04479967201664,1.61282075262534,17.8726519109732,245.6664,12283.32
67,"n_100_obs_10_obsmode_fixed_ymode_flr_linear_score_gamma_xnoise_gamma_method_pace",100,10,"fixed","flr_linear","gamma","gamma","pace",50,50,0.361690083929949,0.0496328459683396,-2.60194613337205,-0.680452187045864,-0.184964152998447,0.491589527158605,6.68023113500037,249.3016,12465.08
