"task_id","run_tag","n","obs_count","obs_count_mode","y_mode","score_dist","x_noise_dist","method","n_reps","n_success","mean_pred_mse","sd_pred_mse","u_min","u_q25","u_median","u_q75","u_max","mean_runtime_seconds","total_runtime_seconds"
63,"n_50_obs_10_obsmode_fixed_ymode_flr_square_score_t5_xnoise_gamma_method_embedding",50,10,"fixed","flr_square","t5","gamma","embedding",500,500,2.72324058766783,17.8297628715175,NA,NA,NA,NA,NA,0.492408,246.204
62,"n_50_obs_10_obsmode_random_ymode_flr_linear_score_t5_xnoise_gamma_method_embedding",50,10,"random","flr_linear","t5","gamma","embedding",500,500,0.42285349674231,0.180707402169809,NA,NA,NA,NA,NA,0.619258,309.629
65,"n_50_obs_10_obsmode_fixed_ymode_flr_cube_score_t5_xnoise_gamma_method_embedding",50,10,"fixed","flr_cube","t5","gamma","embedding",500,500,2.9341092763213,20.5606450506968,NA,NA,NA,NA,NA,0.524305999999999,262.153
64,"n_50_obs_10_obsmode_random_ymode_flr_square_score_t5_xnoise_gamma_method_embedding",50,10,"random","flr_square","t5","gamma","embedding",500,500,4.77120189712551,24.9258119409694,NA,NA,NA,NA,NA,0.608286000000001,304.143
66,"n_50_obs_10_obsmode_random_ymode_flr_cube_score_t5_xnoise_gamma_method_embedding",50,10,"random","flr_cube","t5","gamma","embedding",500,500,4.80017909686069,25.295357827292,NA,NA,NA,NA,NA,0.619156000000001,309.578
67,"n_50_obs_10_obsmode_fixed_ymode_flr_linear_score_gamma_xnoise_gamma_method_embedding",50,10,"fixed","flr_linear","gamma","gamma","embedding",500,500,0.371591101511624,0.06160923156389,NA,NA,NA,NA,NA,0.533544,266.772
69,"n_50_obs_10_obsmode_fixed_ymode_flr_square_score_gamma_xnoise_gamma_method_embedding",50,10,"fixed","flr_square","gamma","gamma","embedding",500,500,1.55860288308301,4.66642820991274,NA,NA,NA,NA,NA,0.540376,270.188
68,"n_50_obs_10_obsmode_random_ymode_flr_linear_score_gamma_xnoise_gamma_method_embedding",50,10,"random","flr_linear","gamma","gamma","embedding",500,500,0.404403640523742,0.103709141995468,NA,NA,NA,NA,NA,0.611778,305.889
70,"n_50_obs_10_obsmode_random_ymode_flr_square_score_gamma_xnoise_gamma_method_embedding",50,10,"random","flr_square","gamma","gamma","embedding",500,500,1.59023378995662,2.05546969838045,NA,NA,NA,NA,NA,0.662481999999999,331.241
71,"n_50_obs_10_obsmode_fixed_ymode_flr_cube_score_gamma_xnoise_gamma_method_embedding",50,10,"fixed","flr_cube","gamma","gamma","embedding",500,500,1.91914938659848,5.62978889060364,NA,NA,NA,NA,NA,0.530137999999999,265.069
72,"n_50_obs_10_obsmode_random_ymode_flr_cube_score_gamma_xnoise_gamma_method_embedding",50,10,"random","flr_cube","gamma","gamma","embedding",500,500,1.94854751188648,2.4364479873621,NA,NA,NA,NA,NA,0.657365999999999,328.683
