"task_id","run_tag","n","obs_count","obs_count_mode","y_mode","score_dist","x_noise_dist","method","n_reps","n_success","mean_pred_mse","sd_pred_mse","u_min","u_q25","u_median","u_q75","u_max","mean_runtime_seconds","total_runtime_seconds"
1,"n_50_obs_10_obsmode_fixed_ymode_flr_linear_score_gaussian_xnoise_gaussian_method_pace_rkhs",50,10,"fixed","flr_linear","gaussian","gaussian","pace_rkhs",50,50,0.457130538174693,0.0908040687840727,-2.62899023101279,-0.718213467217839,-0.0042205743794097,0.696896852934445,2.83892177620865,1.92986,96.493
3,"n_50_obs_10_obsmode_fixed_ymode_flr_square_score_gaussian_xnoise_gaussian_method_pace_rkhs",50,10,"fixed","flr_square","gaussian","gaussian","pace_rkhs",50,50,1.12006272260235,0.529284954155295,-0.740763083910677,0.269770879826573,0.74830446510391,1.62816630413778,8.56325369569127,1.93102,96.5509999999999
5,"n_50_obs_10_obsmode_fixed_ymode_flr_cube_score_gaussian_xnoise_gaussian_method_pace_rkhs",50,10,"fixed","flr_cube","gaussian","gaussian","pace_rkhs",50,50,1.36129013366272,0.759758548434365,-1.18094669167924,0.0514409874131087,0.602159581025603,1.66298292614519,11.763932285919,1.93084,96.542
9,"n_50_obs_10_obsmode_fixed_ymode_flr_square_score_laplace_xnoise_gaussian_method_pace_rkhs",50,10,"fixed","flr_square","laplace","gaussian","pace_rkhs",50,50,5.97920710408917,8.95084301475056,-4.02730630495415,0.125289198404407,0.700535806000703,1.94984396198147,33.0848305718423,1.93334,96.667
7,"n_50_obs_10_obsmode_fixed_ymode_flr_linear_score_laplace_xnoise_gaussian_method_pace_rkhs",50,10,"fixed","flr_linear","laplace","gaussian","pace_rkhs",50,50,0.690032800956296,0.263755046475043,-4.60331450287234,-0.58898888399164,0.00345950251166054,0.618744883724744,4.27038457179448,2.03504,101.752
13,"n_50_obs_10_obsmode_fixed_ymode_flr_linear_score_t5_xnoise_gaussian_method_pace_rkhs",50,10,"fixed","flr_linear","t5","gaussian","pace_rkhs",50,50,0.613260094275847,0.485736334450898,-4.29496032705916,-0.591021619358774,0.0140257950625511,0.621615140490967,3.80480317283077,1.91384,95.692
11,"n_50_obs_10_obsmode_fixed_ymode_flr_cube_score_laplace_xnoise_gaussian_method_pace_rkhs",50,10,"fixed","flr_cube","laplace","gaussian","pace_rkhs",50,50,6.38551574110451,9.66314262590632,-3.98933744532486,0.00597098983773314,0.634472003879632,1.99523359945816,29.2598705323857,1.94194,97.097
8,"n_50_obs_10_obsmode_random_ymode_flr_linear_score_laplace_xnoise_gaussian_method_pace_rkhs",50,10,"random","flr_linear","laplace","gaussian","pace_rkhs",50,50,0.648255823828516,0.226522413184749,-5.04571353946452,-0.628404130915631,0.0068310620347658,0.647742311622941,5.10152188811198,4.15254,207.627
4,"n_50_obs_10_obsmode_random_ymode_flr_square_score_gaussian_xnoise_gaussian_method_pace_rkhs",50,10,"random","flr_square","gaussian","gaussian","pace_rkhs",50,50,0.92678648550993,0.360209958101265,-2.54636316160242,0.205978195751172,0.698282293984401,1.60344298139443,11.2561883275329,4.21882,210.941
2,"n_50_obs_10_obsmode_random_ymode_flr_linear_score_gaussian_xnoise_gaussian_method_pace_rkhs",50,10,"random","flr_linear","gaussian","gaussian","pace_rkhs",50,50,0.434219730790719,0.117035820678049,-2.63579303641794,-0.661354368332013,0.0239809547896803,0.734776471743813,2.97371342195311,4.26846,213.423
